attempt_id,user_id,session_id,level_id,status,event_time,attempt_number
8853,438,1284,87,lose,2025-04-07,2
8854,438,1284,87,win,2025-04-07,3
8855,438,1284,88,lose,2025-04-07,1
8856,438,1284,88,lose,2025-04-07,2
8857,438,1284,88,win,2025-04-07,3
8858,438,1284,89,lose,2025-04-07,1
8859,438,1284,89,lose,2025-04-07,2
8860,438,1284,89,win,2025-04-07,3
8861,438,1284,90,win,2025-04-07,1
8862,438,1284,91,quit,2025-04-07,1
8863,438,1285,91,lose,2025-04-07,2
8864,438,1285,91,lose,2025-04-07,3
8865,438,1285,91,win,2025-04-07,4
8866,438,1285,92,lose,2025-04-07,1
8867,438,1285,92,win,2025-04-07,2
8868,438,1285,93,win,2025-04-07,1
8869,438,1285,94,win,2025-04-07,1
8870,438,1285,95,win,2025-04-07,1
8871,438,1285,96,win,2025-04-07,1
8872,438,1285,97,win,2025-04-07,1
8873,438,1285,98,lose,2025-04-07,1
8874,438,1285,98,win,2025-04-07,2
8875,438,1285,99,win,2025-04-07,1
8876,438,1285,100,win,2025-04-07,1
8877,438,1285,101,lose,2025-04-07,1
8878,438,1285,101,lose,2025-04-07,2
8879,438,1285,101,win,2025-04-07,3
8880,438,1285,102,win,2025-04-07,1
8881,438,1285,103,lose,2025-04-07,1
8882,438,1285,103,lose,2025-04-07,2
8883,438,1285,103,win,2025-04-07,3
8884,438,1285,104,lose,2025-04-07,1
8885,438,1285,104,lose,2025-04-07,2
8886,438,1285,104,quit,2025-04-07,3
8887,438,1286,104,lose,2025-04-07,4
8888,438,1286,104,quit,2025-04-07,5
8889,440,1287,9,lose,2025-04-07,2
8890,440,1287,9,win,2025-04-07,3
8891,440,1287,10,win,2025-04-07,1
8892,440,1287,11,lose,2025-04-07,1
8893,440,1287,11,win,2025-04-07,2
8894,440,1287,12,win,2025-04-07,1
8895,440,1287,13,lose,2025-04-07,1
8896,440,1287,13,win,2025-04-07,2
8897,443,1288,6,win,2025-04-07,4
8898,443,1288,7,lose,2025-04-07,1
8899,443,1289,7,win,2025-04-07,2
8900,443,1289,8,win,2025-04-07,1
8901,443,1289,9,win,2025-04-07,1
8902,443,1289,10,lose,2025-04-07,1
8903,443,1289,10,lose,2025-04-07,2
8904,464,1290,36,quit,2025-04-07,4
8905,464,1291,36,win,2025-04-07,5
8906,464,1291,37,lose,2025-04-07,1
8907,464,1291,37,win,2025-04-07,2
8908,464,1291,38,win,2025-04-07,1
8909,464,1291,39,lose,2025-04-07,1
8910,464,1291,39,lose,2025-04-07,2
8911,464,1291,39,win,2025-04-07,3
8912,464,1291,40,lose,2025-04-07,1
8913,464,1291,40,win,2025-04-07,2
8914,464,1291,41,win,2025-04-07,1
8915,464,1291,42,lose,2025-04-07,1
8916,464,1291,42,win,2025-04-07,2
8917,464,1291,43,win,2025-04-07,1
8918,464,1291,44,win,2025-04-07,1
8919,464,1291,45,quit,2025-04-07,1
8920,464,1292,45,lose,2025-04-07,2
8921,464,1292,45,lose,2025-04-07,3
8922,464,1292,45,quit,2025-04-07,4
8923,464,1293,45,win,2025-04-07,5
8924,464,1293,46,win,2025-04-07,1
8925,464,1293,47,quit,2025-04-07,1
8926,467,1294,3,win,2025-04-07,2
8927,467,1294,4,win,2025-04-07,1
8928,467,1294,5,quit,2025-04-07,1
8929,468,1295,51,win,2025-04-07,1
8930,468,1295,52,win,2025-04-07,1
8931,468,1295,53,win,2025-04-07,1
8932,468,1295,54,win,2025-04-07,1
8933,468,1295,55,win,2025-04-07,1
8934,468,1295,56,win,2025-04-07,1
8935,468,1295,57,win,2025-04-07,1
8936,468,1295,58,lose,2025-04-07,1
8937,468,1295,58,win,2025-04-07,2
8938,468,1295,59,lose,2025-04-07,1
8939,468,1295,59,lose,2025-04-07,2
8940,468,1295,59,lose,2025-04-07,3
8941,468,1296,59,win,2025-04-07,4
8942,468,1296,60,win,2025-04-07,1
8943,468,1296,61,lose,2025-04-07,1
8944,468,1296,61,lose,2025-04-07,2
8945,468,1296,61,lose,2025-04-07,3
8946,468,1296,61,lose,2025-04-07,4
8947,468,1297,61,lose,2025-04-07,5
8948,468,1297,61,lose,2025-04-07,6
8949,468,1297,61,win,2025-04-07,7
8950,468,1297,62,win,2025-04-07,1
8951,468,1297,63,win,2025-04-07,1
8952,468,1297,64,win,2025-04-07,1
8953,468,1297,65,lose,2025-04-07,1
8954,468,1297,65,win,2025-04-07,2
8955,468,1297,66,win,2025-04-07,1
8956,468,1297,67,win,2025-04-07,1
8957,468,1297,68,win,2025-04-07,1
8958,468,1297,69,lose,2025-04-07,1
8959,468,1297,69,win,2025-04-07,2
8960,468,1297,70,lose,2025-04-07,1
8961,468,1297,70,lose,2025-04-07,2
8962,468,1297,70,lose,2025-04-07,3
8963,468,1297,70,lose,2025-04-07,4
8964,468,1298,70,win,2025-04-07,5
8965,468,1298,71,win,2025-04-07,1
8966,468,1298,72,win,2025-04-07,1
8967,468,1298,73,win,2025-04-07,1
8968,468,1298,74,win,2025-04-07,1
8969,468,1298,75,lose,2025-04-07,1
8970,468,1298,75,win,2025-04-07,2
8971,468,1298,76,lose,2025-04-07,1
8972,468,1298,76,win,2025-04-07,2
8973,468,1298,77,win,2025-04-07,1
8974,468,1298,78,lose,2025-04-07,1
8975,468,1298,78,win,2025-04-07,2
8976,468,1298,79,lose,2025-04-07,1
8977,468,1298,79,win,2025-04-07,2
8978,468,1298,80,lose,2025-04-07,1
8979,468,1298,80,lose,2025-04-07,2
8980,468,1298,80,win,2025-04-07,3
8981,468,1298,81,win,2025-04-07,1
8982,468,1298,82,lose,2025-04-07,1
8983,468,1298,82,lose,2025-04-07,2
8984,468,1298,82,lose,2025-04-07,3
8985,468,1298,82,win,2025-04-07,4
8986,468,1298,83,lose,2025-04-07,1
8987,468,1298,83,win,2025-04-07,2
8988,468,1298,84,win,2025-04-07,1
8989,468,1299,85,win,2025-04-07,1
8990,468,1299,86,win,2025-04-07,1
8991,468,1299,87,lose,2025-04-07,1
8992,468,1299,87,win,2025-04-07,2
8993,468,1299,88,lose,2025-04-07,1
8994,468,1299,88,win,2025-04-07,2
8995,468,1299,89,lose,2025-04-07,1
8996,468,1299,89,win,2025-04-07,2
8997,468,1299,90,lose,2025-04-07,1
8998,468,1299,90,win,2025-04-07,2
8999,468,1299,91,win,2025-04-07,1
9000,468,1299,92,win,2025-04-07,1
9001,468,1299,93,win,2025-04-07,1
9002,468,1299,94,lose,2025-04-07,1
9003,468,1299,94,lose,2025-04-07,2
9004,468,1299,94,win,2025-04-07,3
9005,468,1299,95,win,2025-04-07,1
9006,468,1299,96,win,2025-04-07,1
9007,468,1299,97,win,2025-04-07,1
9008,468,1299,98,win,2025-04-07,1
9009,468,1299,99,win,2025-04-07,1
9010,468,1300,100,win,2025-04-07,1
9011,468,1300,101,win,2025-04-07,1
9012,468,1300,102,win,2025-04-07,1
9013,468,1300,103,lose,2025-04-07,1
9014,468,1300,103,lose,2025-04-07,2
9015,468,1300,103,lose,2025-04-07,3
9016,468,1300,103,lose,2025-04-07,4
9017,470,1301,120,lose,2025-04-07,12
9018,470,1301,120,lose,2025-04-07,13
9019,470,1301,120,lose,2025-04-07,14
9020,470,1302,120,lose,2025-04-07,15
9021,470,1302,120,lose,2025-04-07,16
9022,470,1302,120,lose,2025-04-07,17
9023,470,1302,120,lose,2025-04-07,18
9024,470,1302,120,lose,2025-04-07,19
9025,470,1303,120,lose,2025-04-07,20
9026,470,1303,120,lose,2025-04-07,21
9027,470,1303,120,win,2025-04-07,22
9028,470,1303,121,win,2025-04-07,1
9029,470,1303,122,lose,2025-04-07,1
9030,470,1303,122,win,2025-04-07,2
9031,470,1303,123,win,2025-04-07,1
9032,470,1303,124,win,2025-04-07,1
9033,470,1303,125,lose,2025-04-07,1
9034,470,1303,125,lose,2025-04-07,2
9035,470,1303,125,lose,2025-04-07,3
9036,470,1304,125,lose,2025-04-07,4
9037,470,1304,125,lose,2025-04-07,5
9038,470,1304,125,lose,2025-04-07,6
9039,476,1305,109,quit,2025-04-07,16
9040,476,1306,109,lose,2025-04-07,17
9041,476,1306,109,lose,2025-04-07,18
9042,476,1306,109,lose,2025-04-07,19
9043,476,1307,109,lose,2025-04-07,20
9044,476,1307,109,win,2025-04-07,21
9045,476,1307,110,win,2025-04-07,1
9046,476,1307,111,lose,2025-04-07,1
9047,476,1307,111,win,2025-04-07,2
9048,476,1307,112,lose,2025-04-07,1
9049,476,1307,112,lose,2025-04-07,2
9050,476,1307,112,lose,2025-04-07,3
9051,476,1307,112,lose,2025-04-07,4
9052,476,1308,112,lose,2025-04-07,5
9053,476,1308,112,lose,2025-04-07,6
9054,476,1308,112,lose,2025-04-07,7
9055,476,1308,112,lose,2025-04-07,8
9056,476,1308,112,lose,2025-04-07,9
9057,476,1308,112,lose,2025-04-07,10
9058,477,1309,18,win,2025-04-07,3
9059,477,1309,19,quit,2025-04-07,1
9060,479,1310,136,lose,2025-04-07,11
9061,479,1310,136,lose,2025-04-07,12
9062,479,1310,136,lose,2025-04-07,13
9063,479,1310,136,lose,2025-04-07,14
9064,479,1310,136,lose,2025-04-07,15
9065,479,1310,136,lose,2025-04-07,16
9066,479,1311,136,lose,2025-04-07,17
9067,479,1311,136,win,2025-04-07,18
9068,479,1311,137,win,2025-04-07,1
9069,479,1311,138,lose,2025-04-07,1
9070,479,1311,138,lose,2025-04-07,2
9071,479,1311,138,lose,2025-04-07,3
9072,479,1311,138,win,2025-04-07,4
9073,479,1311,139,win,2025-04-07,1
9074,479,1311,140,lose,2025-04-07,1
9075,479,1311,140,lose,2025-04-07,2
9076,479,1311,140,lose,2025-04-07,3
9077,479,1311,140,win,2025-04-07,4
9078,479,1311,141,win,2025-04-07,1
9079,479,1311,142,lose,2025-04-07,1
9080,479,1311,142,win,2025-04-07,2
9081,479,1311,143,lose,2025-04-07,1
9082,479,1311,143,win,2025-04-07,2
9083,479,1311,144,lose,2025-04-07,1
9084,479,1311,144,lose,2025-04-07,2
9085,479,1311,144,lose,2025-04-07,3
9086,479,1311,144,lose,2025-04-07,4
9087,479,1311,144,lose,2025-04-07,5
9088,479,1312,144,lose,2025-04-07,6
9089,479,1312,144,lose,2025-04-07,7
9090,479,1312,144,win,2025-04-07,8
9091,479,1312,145,win,2025-04-07,1
9092,479,1312,146,lose,2025-04-07,1
9093,479,1312,146,win,2025-04-07,2
9094,479,1312,147,win,2025-04-07,1
9095,479,1312,148,win,2025-04-07,1
9096,479,1312,149,lose,2025-04-07,1
9097,479,1312,149,lose,2025-04-07,2
9098,479,1312,149,lose,2025-04-07,3
9099,479,1312,149,lose,2025-04-07,4
9100,479,1312,149,lose,2025-04-07,5
9101,479,1312,149,lose,2025-04-07,6
9102,2,1318,38,win,2025-04-08,2
9103,2,1318,39,lose,2025-04-08,1
9104,2,1318,39,lose,2025-04-08,2
9105,2,1318,39,win,2025-04-08,3
9106,2,1318,40,lose,2025-04-08,1
9107,2,1318,40,win,2025-04-08,2
9108,2,1318,41,lose,2025-04-08,1
9109,2,1318,41,win,2025-04-08,2
9110,2,1318,42,lose,2025-04-08,1
9111,2,1318,42,win,2025-04-08,2
9112,2,1318,43,win,2025-04-08,1
9113,2,1318,44,win,2025-04-08,1
9114,2,1318,45,lose,2025-04-08,1
9115,2,1318,45,win,2025-04-08,2
9116,2,1318,46,win,2025-04-08,1
9117,2,1318,47,win,2025-04-08,1
9118,2,1318,48,win,2025-04-08,1
9119,2,1318,49,lose,2025-04-08,1
9120,2,1318,49,lose,2025-04-08,2
9121,2,1318,49,lose,2025-04-08,3
9122,2,1318,49,lose,2025-04-08,4
9123,2,1319,49,lose,2025-04-08,5
9124,2,1319,49,win,2025-04-08,6
9125,2,1319,50,win,2025-04-08,1
9126,2,1319,51,win,2025-04-08,1
9127,2,1319,52,lose,2025-04-08,1
9128,2,1319,52,win,2025-04-08,2
9129,2,1319,53,win,2025-04-08,1
9130,2,1319,54,win,2025-04-08,1
9131,2,1319,55,lose,2025-04-08,1
9132,2,1319,55,win,2025-04-08,2
9133,2,1319,56,win,2025-04-08,1
9134,2,1319,57,win,2025-04-08,1
9135,2,1319,58,lose,2025-04-08,1
9136,2,1319,58,win,2025-04-08,2
9137,2,1319,59,win,2025-04-08,1
9138,2,1319,60,win,2025-04-08,1
9139,2,1319,61,win,2025-04-08,1
9140,2,1319,62,lose,2025-04-08,1
9141,2,1319,62,lose,2025-04-08,2
9142,2,1319,62,win,2025-04-08,3
9143,2,1319,63,win,2025-04-08,1
9144,2,1319,64,lose,2025-04-08,1
9145,2,1319,64,lose,2025-04-08,2
9146,2,1319,64,lose,2025-04-08,3
9147,2,1319,64,win,2025-04-08,4
9148,2,1319,65,win,2025-04-08,1
9149,2,1319,66,win,2025-04-08,1
9150,2,1319,67,lose,2025-04-08,1
9151,2,1319,67,win,2025-04-08,2
9152,2,1319,68,win,2025-04-08,1
9153,2,1320,69,win,2025-04-08,1
9154,2,1320,70,lose,2025-04-08,1
9155,2,1320,70,win,2025-04-08,2
9156,2,1320,71,lose,2025-04-08,1
9157,2,1320,71,lose,2025-04-08,2
9158,15,1321,8,win,2025-04-08,1
9159,15,1321,9,quit,2025-04-08,1
9160,15,1322,9,win,2025-04-08,2
9161,15,1322,10,win,2025-04-08,1
9162,15,1322,11,lose,2025-04-08,1
9163,15,1322,11,quit,2025-04-08,2
9164,19,1323,22,win,2025-04-08,2
9165,19,1323,23,lose,2025-04-08,1
9166,19,1323,23,win,2025-04-08,2
9167,19,1323,24,win,2025-04-08,1
9168,19,1323,25,lose,2025-04-08,1
9169,28,1324,71,lose,2025-04-08,5
9170,28,1324,71,lose,2025-04-08,6
9171,28,1324,71,lose,2025-04-08,7
9172,28,1325,71,win,2025-04-08,8
9173,28,1325,72,quit,2025-04-08,1
9174,28,1326,72,win,2025-04-08,2
9175,28,1326,73,win,2025-04-08,1
9176,28,1326,74,win,2025-04-08,1
9177,28,1326,75,quit,2025-04-08,1
9178,28,1327,75,lose,2025-04-08,2
9179,28,1327,75,lose,2025-04-08,3
9180,28,1327,75,win,2025-04-08,4
9181,28,1327,76,win,2025-04-08,1
9182,28,1327,77,quit,2025-04-08,1
9183,28,1328,77,win,2025-04-08,2
9184,28,1328,78,lose,2025-04-08,1
9185,28,1328,78,lose,2025-04-08,2
9186,28,1328,78,lose,2025-04-08,3
9187,28,1328,78,lose,2025-04-08,4
9188,28,1328,78,lose,2025-04-08,5
9189,28,1328,78,win,2025-04-08,6
9190,28,1328,79,win,2025-04-08,1
9191,28,1328,80,lose,2025-04-08,1
9192,28,1328,80,lose,2025-04-08,2
9193,28,1328,80,win,2025-04-08,3
9194,28,1328,81,win,2025-04-08,1
9195,28,1328,82,quit,2025-04-08,1
9196,32,1329,4,win,2025-04-08,3
9197,32,1329,5,win,2025-04-08,1
9198,32,1329,6,win,2025-04-08,1
9199,32,1329,7,win,2025-04-08,1
9200,32,1329,8,quit,2025-04-08,1
9201,32,1330,8,win,2025-04-08,2
9202,32,1330,9,lose,2025-04-08,1
9203,32,1330,9,win,2025-04-08,2
9204,32,1330,10,lose,2025-04-08,1
9205,32,1330,10,win,2025-04-08,2
9206,32,1330,11,win,2025-04-08,1
9207,32,1330,12,win,2025-04-08,1
9208,32,1331,13,quit,2025-04-08,1
9209,32,1332,13,quit,2025-04-08,2
9210,42,1333,7,win,2025-04-08,1
9211,42,1333,8,lose,2025-04-08,1
9212,42,1333,8,win,2025-04-08,2
9213,42,1333,9,win,2025-04-08,1
9214,42,1333,10,win,2025-04-08,1
9215,42,1333,11,win,2025-04-08,1
9216,50,1334,9,win,2025-04-08,4
9217,50,1334,10,win,2025-04-08,1
9218,50,1334,11,win,2025-04-08,1
9219,50,1334,12,quit,2025-04-08,1
9220,50,1335,12,win,2025-04-08,2
9221,50,1335,13,lose,2025-04-08,1
9222,50,1335,13,win,2025-04-08,2
9223,50,1335,14,win,2025-04-08,1
9224,50,1335,15,win,2025-04-08,1
9225,50,1335,16,win,2025-04-08,1
9226,54,1336,54,win,2025-04-08,2
9227,54,1336,55,win,2025-04-08,1
9228,54,1336,56,win,2025-04-08,1
9229,54,1336,57,win,2025-04-08,1
9230,54,1336,58,win,2025-04-08,1
9231,54,1336,59,win,2025-04-08,1
9232,54,1336,60,lose,2025-04-08,1
9233,54,1336,60,win,2025-04-08,2
9234,54,1336,61,lose,2025-04-08,1
9235,54,1336,61,lose,2025-04-08,2
9236,54,1336,61,win,2025-04-08,3
9237,54,1336,62,win,2025-04-08,1
9238,54,1336,63,lose,2025-04-08,1
9239,54,1336,63,lose,2025-04-08,2
9240,54,1336,63,lose,2025-04-08,3
9241,54,1337,63,lose,2025-04-08,4
9242,54,1337,63,win,2025-04-08,5
9243,54,1337,64,lose,2025-04-08,1
9244,54,1337,64,lose,2025-04-08,2
9245,54,1337,64,lose,2025-04-08,3
9246,54,1337,64,lose,2025-04-08,4
9247,55,1338,32,win,2025-04-08,2
9248,55,1338,33,win,2025-04-08,1
9249,55,1338,34,win,2025-04-08,1
9250,55,1338,35,lose,2025-04-08,1
9251,55,1338,35,win,2025-04-08,2
9252,55,1338,36,win,2025-04-08,1
9253,55,1338,37,lose,2025-04-08,1
9254,55,1338,37,win,2025-04-08,2
9255,55,1338,38,win,2025-04-08,1
9256,55,1338,39,win,2025-04-08,1
9257,55,1338,40,win,2025-04-08,1
9258,55,1338,41,win,2025-04-08,1
9259,58,1339,4,win,2025-04-08,3
9260,58,1339,5,win,2025-04-08,1
9261,58,1339,6,win,2025-04-08,1
9262,58,1339,7,win,2025-04-08,1
9263,58,1339,8,win,2025-04-08,1
9264,72,1340,13,lose,2025-04-08,1
9265,72,1340,13,lose,2025-04-08,2
9266,72,1340,13,win,2025-04-08,3
9267,72,1340,14,win,2025-04-08,1
9268,72,1340,15,win,2025-04-08,1
9269,72,1340,16,win,2025-04-08,1
9270,72,1340,17,win,2025-04-08,1
9271,72,1341,18,win,2025-04-08,1
9272,72,1341,19,lose,2025-04-08,1
9273,72,1341,19,win,2025-04-08,2
9274,72,1341,20,win,2025-04-08,1
9275,72,1341,21,win,2025-04-08,1
9276,72,1341,22,win,2025-04-08,1
9277,75,1342,11,win,2025-04-08,1
9278,75,1342,12,win,2025-04-08,1
9279,75,1342,13,lose,2025-04-08,1
9280,75,1342,13,lose,2025-04-08,2
9281,75,1342,13,win,2025-04-08,3
9282,75,1342,14,win,2025-04-08,1
9283,75,1342,15,win,2025-04-08,1
9284,75,1342,16,lose,2025-04-08,1
9285,75,1343,16,win,2025-04-08,2
9286,75,1343,17,quit,2025-04-08,1
9287,75,1344,17,quit,2025-04-08,2
9288,75,1345,17,win,2025-04-08,3
9289,75,1345,18,win,2025-04-08,1
9290,75,1345,19,win,2025-04-08,1
9291,75,1345,20,win,2025-04-08,1
9292,75,1345,21,win,2025-04-08,1
9293,75,1345,22,win,2025-04-08,1
9294,75,1345,23,win,2025-04-08,1
9295,75,1345,24,win,2025-04-08,1
9296,75,1345,25,win,2025-04-08,1
9297,75,1345,26,win,2025-04-08,1
9298,75,1346,27,lose,2025-04-08,1
9299,75,1346,27,quit,2025-04-08,2
9300,75,1347,27,win,2025-04-08,3
9301,75,1347,28,win,2025-04-08,1
9302,75,1347,29,quit,2025-04-08,1
9303,83,1348,19,quit,2025-04-08,3
9304,88,1349,25,win,2025-04-08,2
9305,88,1349,26,win,2025-04-08,1
9306,88,1349,27,win,2025-04-08,1
9307,88,1349,28,win,2025-04-08,1
9308,88,1349,29,win,2025-04-08,1
9309,88,1349,30,lose,2025-04-08,1
9310,88,1349,30,win,2025-04-08,2
9311,88,1349,31,lose,2025-04-08,1
9312,88,1349,31,lose,2025-04-08,2
9313,88,1349,31,lose,2025-04-08,3
9314,88,1349,31,win,2025-04-08,4
9315,88,1349,32,win,2025-04-08,1
9316,88,1349,33,win,2025-04-08,1
9317,88,1349,34,win,2025-04-08,1
9318,88,1350,35,win,2025-04-08,1
9319,88,1350,36,quit,2025-04-08,1
9320,88,1351,36,win,2025-04-08,2
9321,88,1351,37,quit,2025-04-08,1
9322,88,1352,37,lose,2025-04-08,2
9323,88,1352,37,win,2025-04-08,3
9324,88,1352,38,win,2025-04-08,1
9325,88,1352,39,win,2025-04-08,1
9326,88,1352,40,win,2025-04-08,1
9327,88,1352,41,win,2025-04-08,1
9328,88,1352,42,win,2025-04-08,1
9329,88,1352,43,win,2025-04-08,1
9330,88,1352,44,win,2025-04-08,1
9331,88,1352,45,win,2025-04-08,1
9332,88,1352,46,win,2025-04-08,1
9333,92,1353,82,lose,2025-04-08,5
9334,92,1353,82,lose,2025-04-08,6
9335,92,1353,82,quit,2025-04-08,7
9336,93,1354,19,win,2025-04-08,2
9337,93,1354,20,win,2025-04-08,1
9338,93,1354,21,lose,2025-04-08,1
9339,93,1355,21,quit,2025-04-08,2
9340,93,1356,21,win,2025-04-08,3
9341,93,1356,22,win,2025-04-08,1
9342,93,1356,23,win,2025-04-08,1
9343,93,1356,24,win,2025-04-08,1
9344,93,1356,25,win,2025-04-08,1
9345,93,1356,26,lose,2025-04-08,1
9346,95,1357,11,win,2025-04-08,2
9347,95,1357,12,win,2025-04-08,1
9348,95,1357,13,win,2025-04-08,1
9349,95,1357,14,win,2025-04-08,1
9350,95,1357,15,win,2025-04-08,1
9351,95,1357,16,win,2025-04-08,1
9352,95,1357,17,lose,2025-04-08,1
9353,95,1358,17,quit,2025-04-08,2
9354,95,1359,17,quit,2025-04-08,3
9355,95,1360,17,win,2025-04-08,4
9356,95,1360,18,win,2025-04-08,1
9357,95,1360,19,win,2025-04-08,1
9358,95,1360,20,win,2025-04-08,1
9359,95,1360,21,win,2025-04-08,1
9360,95,1360,22,win,2025-04-08,1
9361,95,1360,23,win,2025-04-08,1
9362,95,1360,24,win,2025-04-08,1
9363,95,1360,25,win,2025-04-08,1
9364,95,1360,26,win,2025-04-08,1
9365,95,1361,27,win,2025-04-08,1
9366,95,1361,28,win,2025-04-08,1
9367,95,1361,29,win,2025-04-08,1
9368,95,1361,30,lose,2025-04-08,1
9369,95,1361,30,win,2025-04-08,2
9370,95,1361,31,lose,2025-04-08,1
9371,95,1361,31,win,2025-04-08,2
9372,95,1361,32,win,2025-04-08,1
9373,95,1361,33,win,2025-04-08,1
9374,95,1361,34,lose,2025-04-08,1
9375,95,1361,34,lose,2025-04-08,2
9376,95,1361,34,win,2025-04-08,3
9377,95,1361,35,win,2025-04-08,1
9378,95,1361,36,win,2025-04-08,1
9379,95,1362,37,win,2025-04-08,1
9380,95,1362,38,win,2025-04-08,1
9381,95,1362,39,lose,2025-04-08,1
9382,95,1362,39,win,2025-04-08,2
9383,95,1362,40,win,2025-04-08,1
9384,95,1362,41,quit,2025-04-08,1
9385,97,1363,78,win,2025-04-08,3
9386,97,1363,79,quit,2025-04-08,1
9387,97,1364,79,win,2025-04-08,2
9388,97,1364,80,lose,2025-04-08,1
9389,97,1364,80,lose,2025-04-08,2
9390,97,1364,80,lose,2025-04-08,3
9391,97,1364,80,lose,2025-04-08,4
9392,97,1364,80,lose,2025-04-08,5
9393,97,1364,80,lose,2025-04-08,6
9394,100,1365,12,lose,2025-04-08,2
9395,100,1365,12,win,2025-04-08,3
9396,100,1365,13,lose,2025-04-08,1
9397,100,1365,13,win,2025-04-08,2
9398,100,1365,14,win,2025-04-08,1
9399,100,1365,15,quit,2025-04-08,1
9400,100,1366,15,win,2025-04-08,2
9401,100,1366,16,lose,2025-04-08,1
9402,105,1367,136,lose,2025-04-08,10
9403,105,1367,136,lose,2025-04-08,11
9404,105,1367,136,lose,2025-04-08,12
9405,105,1367,136,lose,2025-04-08,13
9406,105,1368,136,lose,2025-04-08,14
9407,105,1368,136,lose,2025-04-08,15
9408,105,1368,136,lose,2025-04-08,16
9409,105,1368,136,lose,2025-04-08,17
9410,105,1368,136,win,2025-04-08,18
9411,105,1368,137,lose,2025-04-08,1
9412,105,1368,137,lose,2025-04-08,2
9413,105,1368,137,win,2025-04-08,3
9414,105,1368,138,lose,2025-04-08,1
9415,105,1368,138,lose,2025-04-08,2
9416,105,1368,138,lose,2025-04-08,3
9417,105,1368,138,lose,2025-04-08,4
9418,105,1368,138,lose,2025-04-08,5
9419,105,1368,138,lose,2025-04-08,6
9420,105,1369,138,lose,2025-04-08,7
9421,105,1369,138,lose,2025-04-08,8
9422,105,1369,138,win,2025-04-08,9
9423,105,1369,139,lose,2025-04-08,1
9424,105,1369,139,lose,2025-04-08,2
9425,105,1369,139,win,2025-04-08,3
9426,105,1369,140,win,2025-04-08,1
9427,105,1369,141,lose,2025-04-08,1
9428,105,1369,141,win,2025-04-08,2
9429,105,1369,142,lose,2025-04-08,1
9430,105,1369,142,lose,2025-04-08,2
9431,105,1369,142,win,2025-04-08,3
9432,105,1369,143,win,2025-04-08,1
9433,105,1369,144,lose,2025-04-08,1
9434,105,1369,144,lose,2025-04-08,2
9435,105,1369,144,win,2025-04-08,3
9436,105,1369,145,win,2025-04-08,1
9437,105,1369,146,lose,2025-04-08,1
9438,105,1369,146,win,2025-04-08,2
9439,105,1369,147,lose,2025-04-08,1
9440,105,1369,147,lose,2025-04-08,2
9441,105,1369,147,lose,2025-04-08,3
9442,105,1369,147,lose,2025-04-08,4
9443,105,1369,147,win,2025-04-08,5
9444,105,1369,148,win,2025-04-08,1
9445,105,1369,149,lose,2025-04-08,1
9446,105,1369,149,lose,2025-04-08,2
9447,105,1369,149,win,2025-04-08,3
9448,105,1369,150,lose,2025-04-08,1
9449,105,1369,150,lose,2025-04-08,2
9450,105,1369,150,lose,2025-04-08,3
9451,105,1369,150,lose,2025-04-08,4
9452,105,1369,150,lose,2025-04-08,5
9453,105,1369,150,lose,2025-04-08,6
9454,112,1370,2,lose,2025-04-08,8
9455,112,1370,2,win,2025-04-08,9
9456,112,1370,3,win,2025-04-08,1
9457,112,1370,4,win,2025-04-08,1
9458,112,1370,5,win,2025-04-08,1
9459,112,1370,6,win,2025-04-08,1
9460,112,1371,7,lose,2025-04-08,1
9461,117,1372,1,win,2025-04-08,1
9462,117,1372,2,lose,2025-04-08,1
9463,117,1372,2,win,2025-04-08,2
9464,117,1372,3,win,2025-04-08,1
9465,117,1372,4,win,2025-04-08,1
9466,117,1372,5,win,2025-04-08,1
9467,117,1372,6,quit,2025-04-08,1
9468,117,1373,6,win,2025-04-08,2
9469,117,1373,7,win,2025-04-08,1
9470,117,1373,8,win,2025-04-08,1
9471,117,1373,9,win,2025-04-08,1
9472,117,1373,10,win,2025-04-08,1
9473,117,1373,11,win,2025-04-08,1
9474,117,1373,12,win,2025-04-08,1
9475,117,1373,13,win,2025-04-08,1
9476,117,1373,14,win,2025-04-08,1
9477,117,1373,15,win,2025-04-08,1
9478,117,1373,16,win,2025-04-08,1
9479,117,1373,17,win,2025-04-08,1
9480,117,1373,18,win,2025-04-08,1
9481,117,1373,19,win,2025-04-08,1
9482,117,1373,20,win,2025-04-08,1
9483,117,1374,21,win,2025-04-08,1
9484,117,1374,22,quit,2025-04-08,1
9485,117,1375,22,win,2025-04-08,2
9486,117,1375,23,win,2025-04-08,1
9487,117,1375,24,win,2025-04-08,1
9488,117,1375,25,win,2025-04-08,1
9489,117,1375,26,win,2025-04-08,1
9490,117,1375,27,lose,2025-04-08,1
9491,117,1375,27,win,2025-04-08,2
9492,117,1375,28,win,2025-04-08,1
9493,117,1375,29,win,2025-04-08,1
9494,117,1375,30,lose,2025-04-08,1
9495,117,1375,30,win,2025-04-08,2
9496,117,1375,31,win,2025-04-08,1
9497,117,1375,32,lose,2025-04-08,1
9498,117,1375,32,lose,2025-04-08,2
9499,117,1375,32,win,2025-04-08,3
9500,117,1375,33,lose,2025-04-08,1
9501,117,1375,33,win,2025-04-08,2
9502,117,1375,34,win,2025-04-08,1
9503,117,1375,35,win,2025-04-08,1
